acc_full_T,accuracy,aurc,avg_slices,bound_satisfied,dataset,delta_hat,ece,energy_fixed_order_pj,energy_pj,energy_ratio,exit_rate,experiment,final_distinct,revisit_rate,risk_bound_thm1,risk_exited,seed,slice_utilization,ssp_overhead_frac,ssp_params,theta,variant
0.13609999418258667,0.15359999239444733,0.7615868449211121,14.418600082397461,True,cifar100,0.00598613265901804,0.06133341887100281,6014.238719999999,5453.765118398437,0.9068088867610559,0.20799998939037323,A1_theta,16.0,0.0,0.693,0.5875,0,0.9011625051498413,0.006226650062266501,8576,0.3,baseline
0.13609999418258667,0.14739999175071716,0.7615868449211121,15.10669994354248,True,cifar100,0.00598613265901804,0.06133341887100281,6014.238719999999,5714.035532949218,0.9500845907475416,0.12029999494552612,A1_theta,16.0,0.0,0.594,0.48877805486284287,0,0.944168746471405,0.006226650062266501,8576,0.4,baseline
0.13609999418258667,0.14190000295639038,0.7615868449211121,15.491799354553223,True,cifar100,0.00598613265901804,0.06133341887100281,6014.238719999999,5859.697505878907,0.9743041104093233,0.07050000131130219,A1_theta,16.0,0.0,0.495,0.40425531914893614,0,0.9682374596595764,0.0062266500622665,8576,0.5,baseline
0.13609999418258667,0.13899999856948853,0.7615868449211121,15.725199699401855,True,cifar100,0.00598613265901804,0.06133341887100281,6014.238719999999,5947.9800473242185,0.9889830324733467,0.03949999809265137,A1_theta,16.0,0.0,0.396,0.31139240506329113,0,0.982824981212616,0.006226650062266501,8576,0.6,baseline
0.13609999418258667,0.1379999965429306,0.7615868449211121,15.811899185180664,True,cifar100,0.00598613265901804,0.06133341887100281,6014.238719999999,5980.773704726562,0.9944357022008202,0.027300000190734863,A1_theta,16.0,0.0,0.3465,0.27106227106227104,0,0.9882436990737915,0.006226650062266501,8576,0.65,baseline
0.13609999418258667,0.1370999962091446,0.7615868449211121,15.873299598693848,True,cifar100,0.00598613265901804,0.06133341887100281,6014.238719999999,6003.998111503906,0.9982972726935433,0.018699999898672104,A1_theta,16.0,0.0,0.29700000000000004,0.2620320855614973,0,0.9920812249183655,0.006226650062266501,8576,0.7,baseline
0.13609999418258667,0.1363999992609024,0.7615868449211121,15.921599388122559,True,cifar100,0.00598613265901804,0.06133341887100281,6014.238719999999,6022.267271152343,1.0013349239240612,0.011899999342858791,A1_theta,16.0,0.0,0.2475,0.24369747899159663,0,0.9950999617576599,0.006226650062266501,8576,0.75,baseline
0.13609999418258667,0.13609999418258667,0.7615868449211121,15.955599784851074,False,cifar100,0.00598613265901804,0.06133341887100281,6014.238719999999,6035.127755292969,1.0034732634112948,0.00699999975040555,A1_theta,16.0,0.0,0.19799999999999998,0.21428571428571427,0,0.9972249865531921,0.0062266500622665,8576,0.8,baseline
0.13609999418258667,0.13619999587535858,0.7615868449211121,15.98069953918457,True,cifar100,0.00598613265901804,0.06133341887100281,6014.238719999999,6044.621614882812,1.005051827221586,0.003000000026077032,A1_theta,16.0,0.0,0.14850000000000002,0.13333333333333333,0,0.9987937211990356,0.006226650062266501,8576,0.85,baseline
0.13609999418258667,0.13619999587535858,0.7615868449211121,15.991999626159668,True,cifar100,0.00598613265901804,0.06133341887100281,6014.238719999999,6048.895817636718,1.0057625078169026,0.0011999999405816197,A1_theta,16.0,0.0,0.09899999999999999,0.0,0,0.9994999766349792,0.006226650062266501,8576,0.9,baseline
0.13609999418258667,0.13609999418258667,0.7615868449211121,15.999300003051758,True,cifar100,0.00598613265901804,0.06133341887100281,6014.238719999999,6051.657149570312,1.0062216402295239,9.999999747378752e-05,A1_theta,16.0,0.0,0.049500000000000044,0.0,0,0.9999562501907349,0.006226650062266501,8576,0.95,baseline
