acc_full_T,accuracy,aurc,avg_slices,bound_satisfied,dataset,delta_hat,ece,energy_fixed_order_pj,energy_pj,energy_ratio,exit_rate,experiment,final_distinct,revisit_rate,risk_bound_thm1,risk_exited,seed,slice_utilization,ssp_overhead_frac,ssp_params,theta,variant
0.061395760625600815,0.061395760625600815,0.9512500762939453,16.0,True,shd,0.002007173141464591,0.06533576919245912,3052.3392,3090.0224,1.0123456790123457,0.0,A5_policy,16.0,0.0,0.475,0.0,0,1.0,0.012195121951219513,8576,0.5,ssp
0.061395760625600815,0.061395760625600815,0.9512500762939453,16.0,True,shd,0.002007173141464591,0.06533576919245912,3052.3392,3090.0224,1.0123456790123457,0.0,A5_policy,16.0,0.0,0.28500000000000003,0.0,0,1.0,0.012195121951219513,8576,0.7,ssp
0.061395760625600815,0.061395760625600815,0.9512500762939453,16.0,True,shd,0.002007173141464591,0.06533576919245912,3052.3392,3090.0224,1.0123456790123457,0.0,A5_policy,16.0,0.0,0.09499999999999997,0.0,0,1.0,0.012195121951219513,8576,0.9,ssp
0.1002650186419487,0.1002650186419487,0.8654271960258484,16.0,True,shd,0.0038244950119405985,0.06553116035398399,3052.3392,3090.0224,1.0123456790123457,0.0,A5_policy,16.0,0.0,0.475,0.0,0,1.0,0.012195121951219513,8576,0.5,random
0.1002650186419487,0.1002650186419487,0.8654271960258484,16.0,True,shd,0.0038244950119405985,0.06553116035398399,3052.3392,3090.0224,1.0123456790123457,0.0,A5_policy,16.0,0.0,0.28500000000000003,0.0,0,1.0,0.012195121951219513,8576,0.7,random
0.1002650186419487,0.1002650186419487,0.8654271960258484,16.0,True,shd,0.0038244950119405985,0.06553116035398399,3052.3392,3090.0224,1.0123456790123457,0.0,A5_policy,16.0,0.0,0.09499999999999997,0.0,0,1.0,0.012195121951219513,8576,0.9,random
0.10600706934928894,0.10600706934928894,0.8541889786720276,16.0,True,shd,0.003961005713790655,0.06460440629489272,3052.3392,3090.0224,1.0123456790123457,0.0,A5_policy,16.0,0.0,0.475,0.0,0,1.0,0.012195121951219513,8576,0.5,fixed
0.10600706934928894,0.10600706934928894,0.8541889786720276,16.0,True,shd,0.003961005713790655,0.06460440629489272,3052.3392,3090.0224,1.0123456790123457,0.0,A5_policy,16.0,0.0,0.28500000000000003,0.0,0,1.0,0.012195121951219513,8576,0.7,fixed
0.10600706934928894,0.10600706934928894,0.8541889786720276,16.0,True,shd,0.003961005713790655,0.06460440629489272,3052.3392,3090.0224,1.0123456790123457,0.0,A5_policy,16.0,0.0,0.09499999999999997,0.0,0,1.0,0.012195121951219513,8576,0.9,fixed
0.05300353467464447,0.05300353467464447,0.958133339881897,16.0,True,shd,0.0019363430328667164,0.0778640370286854,3052.3392,3090.0224,1.0123456790123457,0.0,A5_policy,16.0,0.0,0.475,0.0,0,1.0,0.012195121951219513,8640,0.5,geometry_only
0.05300353467464447,0.05300353467464447,0.958133339881897,16.0,True,shd,0.0019363430328667164,0.0778640370286854,3052.3392,3090.0224,1.0123456790123457,0.0,A5_policy,16.0,0.0,0.28500000000000003,0.0,0,1.0,0.012195121951219513,8640,0.7,geometry_only
0.05300353467464447,0.05300353467464447,0.958133339881897,16.0,True,shd,0.0019363430328667164,0.0778640370286854,3052.3392,3090.0224,1.0123456790123457,0.0,A5_policy,16.0,0.0,0.09499999999999997,0.0,0,1.0,0.012195121951219513,8640,0.9,geometry_only
