acc_full_T,accuracy,aurc,avg_slices,bound_satisfied,dataset,delta_hat,ece,energy_fixed_order_pj,energy_pj,energy_ratio,exit_rate,experiment,final_distinct,revisit_rate,risk_bound_thm1,risk_exited,seed,slice_utilization,ssp_overhead_frac,ssp_params,theta,variant
0.06051236763596535,0.06051236763596535,0.9270071387290955,16.0,True,shd,0.0022521254140883684,0.07120938119315051,3052.3392,3090.0224,1.0123456790123457,0.0,A1_theta,16.0,0.0,0.6649999999999999,0.0,0,1.0,0.012195121951219513,8576,0.3,baseline
0.06051236763596535,0.06051236763596535,0.9270071387290955,16.0,True,shd,0.0022521254140883684,0.07120938119315051,3052.3392,3090.0224,1.0123456790123457,0.0,A1_theta,16.0,0.0,0.5700000000000001,0.0,0,1.0,0.012195121951219513,8576,0.4,baseline
0.06051236763596535,0.06051236763596535,0.9270071387290955,16.0,True,shd,0.0022521254140883684,0.07120938119315051,3052.3392,3090.0224,1.0123456790123457,0.0,A1_theta,16.0,0.0,0.475,0.0,0,1.0,0.012195121951219513,8576,0.5,baseline
0.06051236763596535,0.06051236763596535,0.9270071387290955,16.0,True,shd,0.0022521254140883684,0.07120938119315051,3052.3392,3090.0224,1.0123456790123457,0.0,A1_theta,16.0,0.0,0.38,0.0,0,1.0,0.012195121951219513,8576,0.6,baseline
0.06051236763596535,0.06051236763596535,0.9270071387290955,16.0,True,shd,0.0022521254140883684,0.07120938119315051,3052.3392,3090.0224,1.0123456790123457,0.0,A1_theta,16.0,0.0,0.33249999999999996,0.0,0,1.0,0.012195121951219513,8576,0.65,baseline
0.06051236763596535,0.06051236763596535,0.9270071387290955,16.0,True,shd,0.0022521254140883684,0.07120938119315051,3052.3392,3090.0224,1.0123456790123457,0.0,A1_theta,16.0,0.0,0.28500000000000003,0.0,0,1.0,0.012195121951219513,8576,0.7,baseline
0.06051236763596535,0.06051236763596535,0.9270071387290955,16.0,True,shd,0.0022521254140883684,0.07120938119315051,3052.3392,3090.0224,1.0123456790123457,0.0,A1_theta,16.0,0.0,0.2375,0.0,0,1.0,0.012195121951219513,8576,0.75,baseline
0.06051236763596535,0.06051236763596535,0.9270071387290955,16.0,True,shd,0.0022521254140883684,0.07120938119315051,3052.3392,3090.0224,1.0123456790123457,0.0,A1_theta,16.0,0.0,0.18999999999999995,0.0,0,1.0,0.012195121951219513,8576,0.8,baseline
0.06051236763596535,0.06051236763596535,0.9270071387290955,16.0,True,shd,0.0022521254140883684,0.07120938119315051,3052.3392,3090.0224,1.0123456790123457,0.0,A1_theta,16.0,0.0,0.14250000000000002,0.0,0,1.0,0.012195121951219513,8576,0.85,baseline
0.06051236763596535,0.06051236763596535,0.9270071387290955,16.0,True,shd,0.0022521254140883684,0.07120938119315051,3052.3392,3090.0224,1.0123456790123457,0.0,A1_theta,16.0,0.0,0.09499999999999997,0.0,0,1.0,0.012195121951219513,8576,0.9,baseline
0.06051236763596535,0.06051236763596535,0.9270071387290955,16.0,True,shd,0.0022521254140883684,0.07120938119315051,3052.3392,3090.0224,1.0123456790123457,0.0,A1_theta,16.0,0.0,0.04750000000000004,0.0,0,1.0,0.012195121951219513,8576,0.95,baseline
